id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
630265886322536183,https://www.airbnb.com/rooms/630265886322536183,20250930030739,2025-09-30,city scrape,Cielos Azules by 3 Villas Menorca,"Enjoy the sunshine of Menorca at this centrally-located place.<br />Only 500 mts from the beach of Binibeca this villa has everything you need for a relaxing holiday.<br />2 bedrooms and 2 bathrooms. Fully equipped kitchen. A/C in all the house. Free Wifi.<br />Shaded dining area under porch, barbecue, swimming pool only shared with another property.<br />Just a short walk to all local amenities.<br /><br />Family friendly: first cot and hightchair for free. Additional sets available for a charge of 5€/night per set",,https://a0.muscache.com/pictures/miso/Hosting-630265886322536183/original/5e653f24-e566-43cd-8684-2ad8f1af48aa.jpeg,105711740,https://www.airbnb.com/users/show/105711740,3Villas,2016-11-30,"Balearic Islands, Spain","We are a team with many years experience in helping owners to rent their villas for holidays. We are here to help and assist you:
Jose, Jordi, Johannes, Rafa, Toni, Marta, Cristian, Belén, Lluis, Carlos, Carmen, Sam, Amanda, Karine, Chema and Rafel.
Holidays are the most beautiful tme of the year and we want to help to make them special.
If you interested to rent your property you can contact us via our web or a short message",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-105711740/original/bc41935d-2e80-470f-9cb2-f1755119fcae.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-105711740/original/bc41935d-2e80-470f-9cb2-f1755119fcae.jpeg?aki_policy=profile_x_medium,,120,253,"['email', 'phone']",t,t,,Sant Lluís,,39.82046,4.24626,Entire villa,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Washer"", ""Bed linens"", ""Dishwasher"", ""Iron"", ""Self check-in"", ""Shared pool"", ""Patio or balcony"", ""Crib"", ""Air conditioning"", ""Toaster"", ""Microwave"", ""High chair"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""TV"", ""Hair dryer"", ""Hot water"", ""BBQ grill"", ""Oven"", ""Coffee maker: Nespresso"", ""Free street parking"", ""Dishes and silverware"", ""Lockbox"", ""Essentials"", ""Dining table"", ""Ceiling fan""]",$120.00,7,300,7.0,7.0,300.0,300.0,7.0,300.0,,t,10,14,44,319,2025-09-30,31,11,2,47,6,154,18480.0,2022-06-19,2025-09-27,4.74,4.71,4.58,4.94,4.87,4.84,4.32,ESFCTU00000701300021679400000000000000000000ET1201ME7,t,114,114,0,0,0.78
1431129361127926455,https://www.airbnb.com/rooms/1431129361127926455,20250930030739,2025-09-30,city scrape,Siesta Mar Private Apartments 45,Siesta Mar Private Apartments 2 bed 2,,https://a0.muscache.com/pictures/prohost-api/Hosting-1431129361127926455/original/ccc8c2db-b9b3-4298-ba9b-a30e1b7cd5ac.jpeg,74784446,https://www.airbnb.com/users/show/74784446,Leia,2016-05-30,,,within an hour,95%,100%,f,https://a0.muscache.com/im/pictures/user/User-74784446/original/56374e59-3914-41e9-b8ed-cb5d2d84a6eb.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-74784446/original/56374e59-3914-41e9-b8ed-cb5d2d84a6eb.png?aki_policy=profile_x_medium,,69,79,"['email', 'phone', 'work_email']",t,t,,Alaior,,39.8734055,4.1357014,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,4.0,"[""Pool"", ""Bed linens"", ""Hot water kettle"", ""Coffee maker"", ""Outdoor furniture"", ""Body soap"", ""Patio or balcony"", ""Crib"", ""Air conditioning"", ""Microwave"", ""Shampoo"", ""High chair"", ""Wifi"", ""Kitchen"", ""Backyard"", ""Refrigerator"", ""TV"", ""Hair dryer"", ""Ethernet connection"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Conditioner"", ""Dishes and silverware"", ""Essentials"", ""Free parking on premises""]",$92.00,1,365,3.0,5.0,999.0,999.0,3.2,999.0,,t,26,28,28,197,2025-09-30,3,3,2,28,0,18,1656.0,2025-06-19,2025-09-17,4.67,4.67,3.67,5.0,4.67,5.0,4.33,APM/2061,t,68,68,0,0,0.87
555748211642543632,https://www.airbnb.com/rooms/555748211642543632,20250930030739,2025-09-30,city scrape,Encantadora Villa con piscina a 5 min. de la playa,"Villa Las Marinas , located in Arenal den Castell, offers all the comforts to make your vacation relaxing and perfect.<br /><br />The house has 3 rooms, with capacity for 6 people, all with Air Conditioning, 2 bathrooms (1 en suite), private pool with sun loungers, equipped kitchen and fabulous sea views!<br /><br />It is part of a group of 3 equal villas, next to each other, ideal for large groups but who want their independence",,https://a0.muscache.com/pictures/miso/Hosting-555748211642543632/original/f727939e-0542-450d-8d8e-bf84043e3551.jpeg,26638765,https://www.airbnb.com/users/show/26638765,Menorca Vip Experience. S.L.,2015-01-24,"Alaior, Spain",Persona afable y sensible con los demás.,within an hour,100%,100%,f,https://a0.muscache.com/im/users/26638765/profile_pic/1422130160/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/26638765/profile_pic/1422130160/original.jpg?aki_policy=profile_x_medium,,7,8,"['email', 'phone']",t,t,,Es Mercadal,,40.02127,4.18421,Entire home,Entire home/apt,6,2.0,2 baths,3.0,5.0,"[""Washer"", ""Bed linens"", ""Hot water kettle"", ""Dishwasher"", ""Iron"", ""Drying rack for clothing"", ""Self check-in"", ""Outdoor dining area"", ""First aid kit"", ""Crib"", ""Air conditioning"", ""Ocean view"", ""Toaster"", ""Microwave"", ""Outdoor shower"", ""Blender"", ""Shared beach access"", ""Fire extinguisher"", ""Cooking basics"", ""Wifi"", ""Kitchen"", ""Backyard"", ""Refrigerator"", ""TV"", ""Hair dryer"", ""Private pool"", ""Hot water"", ""Clothing storage: closet"", ""Room-darkening shades"", ""BBQ grill"", ""Hangers"", ""Heating"", ""Oven"", ""Coffee maker: Nespresso"", ""Dishes and silverware"", ""Lockbox"", ""Essentials"", ""Bathtub"", ""Wine glasses"", ""Free parking on premises""]",$106.00,7,365,5.0,7.0,365.0,365.0,6.7,365.0,,t,15,17,17,142,2025-09-30,25,11,2,18,6,154,16324.0,2022-06-18,2025-09-27,4.6,4.63,4.5,4.83,4.96,4.54,4.46,ESFCTU00000701300013906200000000000000000000ET0453ME3,t,7,7,0,0,0.62
909325259914109016,https://www.airbnb.com/rooms/909325259914109016,20250930030739,2025-09-30,previous scrape,Fabulous Villa with Private Pool in Tranquil Area,"Villa Sa Calma 5: Serene retreat in Cala Molí. Home away from home with a private pool,  easy access to wooden docks and Na Macaret beach. Close to Arenal d'en Castell for lively atmosphere. Explore Mahón and Ciutadella within 20 minutes.","Villa Sa Calma 5, an exceptional property nestled in the serene area of Cala Molí on the northeast coast of the island. Situated behind woodlands, this villa offers easy access to the picturesque wooden docks just a short walk away. Within a 10-minute stroll, you'll find Na Macaret beach, a charming and peaceful destination with a local ambiance. For those seeking more lively surroundings, the popular tourist resort of Arenal d'en Castell, boasting a beautiful white sand beach, bars, and restaurants, is only a 5-minute drive from the villa. Exploring further afield, you'll discover the island's capital, Mahón, and the historic capital, Ciutadella, both within a convenient 20-minute drive in opposite directions. Please note that having a vehicle is necessary during your stay.",https://a0.muscache.com/pictures/miso/Hosting-909325259914109016/original/2b2b9138-e976-4e6a-8931-79f75d64e967.jpeg,81082367,https://www.airbnb.com/users/show/81082367,Gurbia,2016-07-01,"Alaior, Spain",La Villa Company offers holiday villa rentals on the island of Menorca. We guarantee a personal and professional service throughout the reservation process and exceptional guest care during your stay on the island.,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/b7b3e389-7624-46d9-be55-a680cf4c8f05.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b7b3e389-7624-46d9-be55-a680cf4c8f05.jpg?aki_policy=profile_x_medium,,30,33,"['email', 'phone']",t,t,"Es Mercadal, Illes Balears, Spain",Es Mercadal,,40.01159,4.19744,Entire home,Entire home/apt,8,,3 baths,4.0,,"[""Washer"", ""Dedicated workspace"", ""Pool"", ""Bed linens"", ""Hot water kettle"", ""Dishwasher"", ""Iron"", ""Drying rack for clothing"", ""Coffee maker"", ""Sun loungers"", ""Outdoor furniture"", ""Outdoor dining area"", ""First aid kit"", ""Patio or balcony"", ""Air conditioning"", ""Toaster"", ""Microwave"", ""Outdoor shower"", ""Barbecue utensils"", ""Fire extinguisher"", ""Cooking basics"", ""Beach access"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""TV"", ""Hair dryer"", ""Stove"", ""Hot water"", ""Clothing storage: closet"", ""Room-darkening shades"", ""BBQ grill"", ""Freezer"", ""Waterfront"", ""Hangers"", ""Oven"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Wine glasses"", ""Free parking on premises"", ""Dining table"", ""Ceiling fan""]",,1,30,1.0,7.0,30.0,30.0,2.0,30.0,,t,0,0,0,0,2025-09-30,2,0,0,0,2,0,,2024-06-17,2024-08-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ESFCTU00000701300056496300000000000000000000ET2269ME9,t,30,30,0,0,0.13
41651942,https://www.airbnb.com/rooms/41651942,20250930030739,2025-09-30,city scrape,Villa Rocamar superbly positioned on the cliffside,"This elegant, modern villa is superbly positioned on the cliffside with a gate leading from the villa grounds to bathing platforms below.<br /><br />A wonderful villa with truly breathtaking sea views. The accommodation is on four levels, the rooms are spacious, light and airy and all of them are furnished and equipped to a high standard. There are both open and covered terraces, a large garden with a lawn area and a large swimming pool. Villa has Airconditioning.","Do you think That Menorca only offers sun, sandy beaches and crystal-clear water? Don’t be deceived, Menorca is much more than that!  This is an exceptional place to actively explore. We have natural parks, a rich cultural heritage, delicious local products and cuisine for you to discover. We have stunning beaches, soaring cliffs, tiny islands and marine reserves teeming with life. There are so many ways to enjoy our coastline so where would you like to start?<br />You’ll find several supermarkets in the vicinity of the villa, In Ciutadella (just 5 minutes car drive) you’ll find the main supermarkets.<br />Our restaurant tips are:<br />Restaurante S' Aturada, very tasty Spanish food at an affordable price. Only 10 minutes walk from villa Rocamar<br />S’Amarador at the pictoresque harbor of Ciutadella, their specialty is seafood. 4kms",https://a0.muscache.com/pictures/6305aa34-8e3b-4e60-8b25-9309aa6d25cc.jpg,14359055,https://www.airbnb.com/users/show/14359055,Siscu,2014-04-16,"Wilp, Netherlands","Hola!

My name is Sisco and I'm a passionate horse breeder/ entrepreneur who loves to meet people and travel the world. I'm originally from Menorca, a small island in Spain and live in the Netherlands since 1993. Over the past 25 years+ I've been managing a vacation park in the Netherlands together with my wife Jannette, and have been hosting thousands of travelers from all over the world in our holiday park. I really enjoy getting to know our guests, finding out what they'd like to see and experience in the Netherlands and giving that piece of advice that helps our guests experience the surroundings and the Netherlands in a way they didn't expect. I'm a fanatic sporter and run very often in the forest around our Holiday park. Before booking with us, make sure to read the reviews of our previous Guests and please feel free to contact me if you have any question about my listings.
Hope to see you soon,
Sisco
",within a few hours,100%,57%,f,https://a0.muscache.com/im/users/14359055/profile_pic/1397657307/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/14359055/profile_pic/1397657307/original.jpg?aki_policy=profile_x_medium,,1,3,"['phone', 'work_email']",t,t,"Torre del Ram, Islas Baleares, Spain",Ciutadella de Menorca,,40.00009,3.80641,Entire villa,Entire home/apt,8,5.0,5 baths,4.0,6.0,"[""Washer"", ""Dedicated workspace"", ""Private backyard \u2013 Fully fenced"", ""Dryer"", ""Iron"", ""Resort access"", ""Self check-in"", ""Pack \u2019n play/Travel crib"", ""Outdoor furniture"", ""Outdoor dining area"", ""Crib"", ""Private patio or balcony"", ""Fire extinguisher"", ""High chair"", ""Cooking basics"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""TV"", ""Smoke alarm"", ""Hair dryer"", ""Private pool"", ""Carbon monoxide alarm"", ""Stove"", ""Hot water"", ""BBQ grill"", ""Central air conditioning"", ""Private entrance"", ""Hangers"", ""Heating"", ""Free street parking"", ""Lockbox"", ""Essentials"", ""Free parking on premises""]",$775.00,7,30,7.0,7.0,30.0,30.0,7.0,30.0,,t,12,15,15,174,2025-09-30,8,4,0,15,3,56,43400.0,2022-07-01,2025-08-16,4.88,4.75,4.88,4.88,5.0,4.75,4.38,ESFCTU00000700700008263300000000000000000000VTV035ME6,f,1,1,0,0,0.2
902821094758118761,https://www.airbnb.com/rooms/902821094758118761,20250930030739,2025-09-30,city scrape,Impecable casa con Jacuzzi,"Get away from the routine at this unique and relaxing stay. A beautiful, fully renovated house with a lot of charm. Located just a 200-meter walk from Cala Blanca beach. It has 2 very spacious rooms. A very spacious living room with a sofa bed. 1 full bathroom. A very well-equipped kitchen. Air conditioning. Jacuzzi in the garden, artificial grass. Barbecue. Porch. Located in a very quiet area, street without road traffic. Parking for two cars. The beach is accessible on foot.",,https://a0.muscache.com/pictures/miso/Hosting-902821094758118761/original/10204564-5261-483d-8f87-700a19ccd242.jpeg,442375695,https://www.airbnb.com/users/show/442375695,Monblau Menorca,2022-01-27,"Ciutadella de Menorca, Spain",Somos una empresa dedicada al alquiler vacacional de Villas y apartamentos en Menorca. Nuestro propósito es hacer de tus vacaciones una estancia inolvidable que vas a querer repetir. Cuidamos el más mínimo detalle.,within an hour,90%,100%,f,https://a0.muscache.com/im/pictures/user/User-442375695/original/1ca8d5c2-9ed0-4f5c-b68c-c05259d307fb.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-442375695/original/1ca8d5c2-9ed0-4f5c-b68c-c05259d307fb.png?aki_policy=profile_x_medium,,13,14,"['email', 'phone', 'work_email']",t,t,,Ciutadella de Menorca,,39.97152,3.83221,Entire chalet,Entire home/apt,4,1.0,1 bath,2.0,4.0,"[""Washer"", ""Bed linens"", ""Host greets you"", ""Hot water kettle"", ""Private hot tub"", ""Dishwasher"", ""Iron"", ""Drying rack for clothing"", ""Sun loungers"", ""Pack \u2019n play/Travel crib"", ""Outdoor furniture"", ""Outdoor dining area"", ""First aid kit"", ""Crib"", ""Air conditioning"", ""Toaster"", ""Microwave"", ""Blender"", ""Private patio or balcony"", ""Shared beach access"", ""Fire extinguisher"", ""High chair"", ""Wifi"", ""Kitchen"", ""Backyard"", ""Refrigerator"", ""TV"", ""Hair dryer"", ""Coffee"", ""Children\u2019s dinnerware"", ""Hot water"", ""Clothing storage: closet"", ""Mosquito net"", ""Room-darkening shades"", ""BBQ grill"", ""Freezer"", ""Beach essentials"", ""Hangers"", ""Oven"", ""Coffee maker: Nespresso"", ""Dishes and silverware"", ""Essentials"", ""Wine glasses"", ""Free parking on premises"", ""Dining table"", ""Single level home"", ""Ceiling fan""]",$100.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,8,12,12,12,2025-09-30,28,15,2,12,13,90,9000.0,2023-08-07,2025-09-26,4.79,4.82,4.89,4.96,4.86,4.89,4.71,ET1608ME,t,13,13,0,0,1.07
1209327699447064601,https://www.airbnb.com/rooms/1209327699447064601,20250930030739,2025-09-30,city scrape,Verde,Prime seafront location - situated on the palm-lined waterfront in the village of Ses Salines.<br />Verde is a 3 bedroom apartment on the ground floor. There is a small swimming pool which is shared with the 3 adjoined apartments.<br />Ideal for couples or families wanting a peaceful holiday.,,https://a0.muscache.com/pictures/miso/Hosting-1209327699447064601/original/e8161218-086d-4964-8ad1-15cc8a739712.jpeg,345763930,https://www.airbnb.com/users/show/345763930,Robert,2020-05-09,,,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/9097bb63-916b-45ba-a1d0-69fd46dd6aa9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9097bb63-916b-45ba-a1d0-69fd46dd6aa9.jpg?aki_policy=profile_x_medium,,13,13,"['email', 'phone']",t,t,,Es Mercadal,,40.0410204,4.123688899999999,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,5.0,"[""Washer"", ""Bed linens"", ""Hot water kettle"", ""Dishwasher"", ""Coffee maker: french press"", ""Iron"", ""Sun loungers"", ""Shared pool"", ""High chair - available upon request"", ""Pack \u2019n play/Travel crib - available upon request"", ""Air conditioning"", ""Toaster"", ""Microwave"", ""Safe"", ""Fire extinguisher"", ""Cooking basics"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""TV"", ""Hot water"", ""Freezer"", ""Oven"", ""Free street parking"", ""Dishes and silverware"", ""Dining table""]",$67.00,6,28,5.0,6.0,28.0,28.0,6.0,28.0,,t,8,9,9,9,2025-09-30,14,12,3,9,2,144,9648.0,2024-08-16,2025-09-18,4.57,4.93,4.64,4.86,4.79,4.57,4.64,ESFCTU00000701300001607300000000000000000000108/19901,f,13,13,0,0,1.02
954209339246234831,https://www.airbnb.com/rooms/954209339246234831,20250930030739,2025-09-30,city scrape,Villa Bini Xaloc by Villa Plus,"Villa Bini Xaloc is conveniently located within the popular resort of Binibeca, just a 15 minute walk from the beautiful sandy beach. You’ll also find the restaurants, bars and a mini market within easy walking distance, so there’s no need to hire a car. With an inviting private pool and stylish interiors, this 3 bedroom villa is a great choice for your next holiday. WiFi and air conditioning/heating is included in the bedrooms.",,https://a0.muscache.com/pictures/prohost-api/Hosting-954209339246234831/original/d1291b35-2a27-48f5-9570-0009c5d1fe79.jpeg,515028500,https://www.airbnb.com/users/show/515028500,Rajesh Anantray,2023-05-16,,"Established in 1986, Villa Plus is the UK’s leading villa accommodation specialist. The expert UK Travel Team and the bi-lingual overseas in-resort team pride themselves on putting the customer at the heart of everything they do, so you can be sure your villa booking is in safe hands. 

The dedicated teams go the extra mile by hand-picking every villa ensuring you will find the quality villa, in the best location for your holiday.",within an hour,99%,100%,f,https://a0.muscache.com/im/pictures/user/User-515028500/original/2b6792bb-af16-4d28-a7ff-66d83e0cb6c0.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-515028500/original/2b6792bb-af16-4d28-a7ff-66d83e0cb6c0.jpeg?aki_policy=profile_x_medium,Mijas Costa,1562,1607,"['email', 'phone']",t,t,,Sant Lluís,,39.8211,4.23636,Entire villa,Entire home/apt,6,2.0,2 baths,3.0,5.0,"[""Washer"", ""Bed linens"", ""Dishwasher"", ""Self check-in"", ""Air conditioning"", ""Microwave"", ""Safe"", ""Wifi"", ""Kitchen"", ""TV with standard cable"", ""Smoke alarm"", ""Hair dryer"", ""Private pool"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Heating"", ""Free street parking"", ""Baby safety gates"", ""Lockbox"", ""Single level home""]",$406.00,1,1125,1.0,8.0,8.0,1125.0,2.5,640.6,,t,0,0,0,159,2025-09-30,0,0,0,0,0,0,0.0,,,,,,,,,,ESFCTU00000701300056051400000000000000000000ET1671ME0,t,218,218,0,0,
604275704048237019,https://www.airbnb.com/rooms/604275704048237019,20250930030739,2025-09-30,city scrape,Habitación privada  En centro de Ciutadella,"Enjoy the simplicity of this quiet, central home.",,https://a0.muscache.com/pictures/miso/Hosting-604275704048237019/original/e7dc2bb3-e242-4e0d-acd7-db1e873fa946.jpeg,43876301,https://www.airbnb.com/users/show/43876301,Jennyfer,2015-09-10,"San Bartolomé de Tirajana, Spain",PAREJA JOVEN QUE LE ENCANTA VIAJAR Y PASARLO BIEN MUY TRANQUILOS Y RESPETUOSOS,within an hour,100%,100%,t,https://a0.muscache.com/im/users/43876301/profile_pic/1441909731/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/43876301/profile_pic/1441909731/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Ciutadella de Menorca,,40.003349,3.844679,Private room in rental unit,Private room,2,1.5,1.5 shared baths,1.0,2.0,"[""Kitchen"", ""Iron"", ""Refrigerator"", ""Hangers"", ""Clothing storage: closet"", ""Portable fans"", ""Body soap"", ""Fast wifi \u2013 438 Mbps"", ""Dishes and silverware"", ""Shampoo"", ""Essentials"", ""Shared patio or balcony"", ""Shower gel"", ""Hot water"", ""Mosquito net"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Cooking basics""]",$99.00,1,10,1.0,1.0,10.0,10.0,1.0,10.0,,t,30,60,90,365,2025-09-30,35,12,3,93,9,72,7128.0,2022-07-31,2025-09-10,4.71,4.8,4.8,4.91,4.89,4.91,4.14,,f,1,0,1,0,0.91
1427274782831999308,https://www.airbnb.com/rooms/1427274782831999308,20250930030739,2025-09-30,previous scrape,Casa Julia: Relax en Menorca,"Casa Julia is a bright and quiet villa in Cala Llonga, Menorca, with all the comforts for a perfect vacation on the island. Enjoy its private pool, contemplate the Mediterranean garden, disconnect in the chill-out area and relax while contemplating the ocean views. It has 3 double bedrooms, 2 bathrooms, an equipped kitchen, a living room with a Smart TV and Wi-Fi. Great for families, couples, or remote work. Just 10 minutes from Mahón and beaches. Relax and unwind in a unique natural setting!",,https://a0.muscache.com/pictures/prohost-api/Hosting-1427274782831999308/original/febe0e22-5018-44cf-b132-ea6ca4f00f3b.jpeg,152037265,https://www.airbnb.com/users/show/152037265,Dámaso,2017-09-25,"Balearic Islands, Spain","En Island Villas Menorca te ofrecemos mucho más que tu casa ideal de vacaciones. Además podrás contratar otros servicios como: compra a domicilio antes de tu llegada, servicio de masajes a domicilio, descuentos en alquiler de coches... Pregúntanos y estaremos encantados de ayudarte en todo lo posible para que tus vacaciones sean inolvidables!",within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/1ac0efd4-dda3-43a5-a2e0-fe0a42a3e394.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1ac0efd4-dda3-43a5-a2e0-fe0a42a3e394.jpg?aki_policy=profile_x_medium,,14,14,"['email', 'phone', 'work_email']",t,t,,Mahón,,39.8904155,4.3016135,Entire villa,Entire home/apt,6,,2 baths,3.0,,"[""Washer"", ""Pool"", ""Bed linens"", ""Dishwasher"", ""Iron"", ""Drying rack for clothing"", ""Coffee maker"", ""Sun loungers"", ""Pack \u2019n play/Travel crib"", ""Outdoor furniture"", ""Outdoor dining area"", ""High chair - available upon request"", ""First aid kit"", ""Crib"", ""Air conditioning"", ""Toaster"", ""Microwave"", ""Outdoor shower"", ""Fire extinguisher"", ""Cooking basics"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""TV"", ""Pets allowed"", ""Hair dryer"", ""Private backyard"", ""Private BBQ grill: charcoal"", ""Private entrance"", ""Hangers"", ""Oven"", ""Free street parking"", ""Dishes and silverware"", ""Wine glasses"", ""Free parking on premises"", ""Single level home""]",,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,,t,0,0,0,0,2025-09-30,0,0,0,0,0,0,,,,,,,,,,,ET0816ME,t,14,14,0,0,
1051287132471980972,https://www.airbnb.com/rooms/1051287132471980972,20250930030739,2025-09-30,city scrape,Apartamento en Cala'n Blanes Ciutadella de Menorca,"Your perfect getaway in Menorca awaits!<br /><br />This comfortable ground floor apartment, located in the quiet Cala'n Blanes Park development, is ideal for enjoying a relaxing vacation. Just 2 km from downtown Ciutadella and a few minutes' walk from the beaches of Cala'n Blanes, Cala'n Brut, and Cala'n Forcat, you'll have everything you need within reach.","The Calan Blanes development is one of the favorite of tourists, as it has several blue water coves, restaurants, parks  for children and the proximity to Ciutadella gives it the fundamental plus to make it of the most popular points.",https://a0.muscache.com/pictures/miso/Hosting-1051287132471980972/original/ba127254-7808-43b7-a6a3-f61244048892.png,551554416,https://www.airbnb.com/users/show/551554416,Mauricio Rodrigo,2023-12-18,,,within a few hours,100%,71%,f,https://a0.muscache.com/im/pictures/user/User-551554416/original/50168802-e776-40b1-99a2-9f4a0373624e.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-551554416/original/50168802-e776-40b1-99a2-9f4a0373624e.png?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Cala en Blanes, Illes Balears, Spain",Ciutadella de Menorca,,40.00431407964093,3.8142138650817694,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,4.0,"[""Arcade games"", ""Washer"", ""Dedicated workspace"", ""Portable fans"", ""Pool"", ""Bed linens"", ""Sound system"", ""Hot water kettle"", ""Clothing storage: closet, wardrobe, and dresser"", ""Iron"", ""Drying rack for clothing"", ""Sun loungers"", ""Self check-in"", ""Outdoor dining area"", ""Crib"", ""Air conditioning"", ""Toaster"", ""Microwave"", ""Outdoor shower"", ""Private patio or balcony"", ""Shared beach access"", ""Dining table"", ""Cooking basics"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Coffee maker: pour-over coffee"", ""Hair dryer"", ""Hot water"", ""Room-darkening shades"", ""Freezer"", ""Beach essentials"", ""Mini fridge"", ""Hangers"", ""Free street parking"", ""Window guards"", ""Dishes and silverware"", ""Lockbox"", ""Essentials"", ""Portable heater"", ""Wine glasses"", ""Free parking on premises"", ""Board games""]",$77.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,29,59,89,361,2025-09-30,12,4,1,92,8,24,1848.0,2024-06-24,2025-09-15,4.83,4.92,4.67,4.83,5.0,4.83,4.42,ESFCTU0000070070000983990000000000000000000E137761581,f,1,1,0,0,0.78
873591068587770290,https://www.airbnb.com/rooms/873591068587770290,20250930030739,2025-09-30,previous scrape,Arenal 49 4 Casa Jardi,Charming house located in the Arenal Jardín urbanization in the town of Arenal d'en Castell in the north of Menorca and 20 minutes from Maó,,https://a0.muscache.com/pictures/prohost-api/Hosting-873591068587770290/original/9ca8c7de-e76e-4e16-b09c-70716361f3a4.jpeg,510753897,https://www.airbnb.com/users/show/510753897,Jordi,2023-04-19,,,within a day,50%,100%,f,https://a0.muscache.com/im/pictures/user/e853e332-a58b-4926-ae8c-0a74948f42f7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e853e332-a58b-4926-ae8c-0a74948f42f7.jpg?aki_policy=profile_x_medium,,2,5,"['email', 'phone']",t,f,,Es Mercadal,,40.0198004,4.1817754,Entire rental unit,Entire home/apt,6,,2 baths,3.0,,"[""Sea view"", ""Washer"", ""Bed linens"", ""Hot water kettle"", ""Coffee maker"", ""Self check-in"", ""Shared pool"", ""Crib"", ""Air conditioning"", ""Ocean view"", ""Microwave"", ""Private patio or balcony"", ""Hammock"", ""Wifi"", ""Kitchen"", ""Backyard"", ""Refrigerator"", ""TV"", ""Pets allowed"", ""Freezer"", ""Dishes and silverware"", ""Lockbox"", ""Essentials"", ""Free parking on premises""]",,1,365,4.0,7.0,30.0,999.0,5.8,996.3,,,0,0,0,0,2025-09-30,1,1,0,0,0,6,,2025-08-09,2025-08-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ET3425ME,f,2,2,0,0,0.57
